image_name,gt_idx,detection_count,max_distance,avg_iou
images/8fd6fa54-2c2c-4c2a-8f9d-f7f1761e38b1.png,0,2,5.624884859670375,0.8303777229696474
images/8fd6fa54-2c2c-4c2a-8f9d-f7f1761e38b1.png,1,3,7.144449887990826,0.8509134845708153
images/8fd6fa54-2c2c-4c2a-8f9d-f7f1761e38b1.png,4,2,4.369602682212339,0.8077894621451533
images/9333736f-56fd-463f-8d2b-161b9c997a89.png,22,2,0.27797693362758297,0.9040045870021942
images/94b190cd-2fc7-4589-bf51-30fc19d25d1a.png,4,2,33.11704536164877,0.8836041333179425
images/94f5edaf-5e9a-481e-a0df-85b8b887ceb5.png,2,2,1.1236688405047472,0.9421965902471188
images/94f5edaf-5e9a-481e-a0df-85b8b887ceb5.png,17,2,0.8717477037278135,0.5833836649949464
images/94f5edaf-5e9a-481e-a0df-85b8b887ceb5.png,20,2,0.6026778130930212,0.7053573551182984
images/951d4026-a6dc-4f7e-bb42-04e128e66b7c.png,0,2,2.6768054750896826,0.8670455080257586
images/96298e48-5fa2-4b32-8de4-e477b5e2f6fd.png,12,2,0.3194205524904419,0.9494333587993066
images/96a93a57-5059-4285-a737-e57afb229766.png,5,2,0.23842216843001304,0.8753353319670025
images/96a93a57-5059-4285-a737-e57afb229766.png,8,2,1.3492776919286718,0.909475740549707
images/97a119ba-bc3e-4c6b-acc3-3c068ad80c57.png,3,2,2.9127663998053612,0.7668713337100944
images/98bffeac-a15f-4aa7-b788-ef37ef1a4133.png,12,2,0.5892647212720045,0.7751070059953221
images/98bffeac-a15f-4aa7-b788-ef37ef1a4133.png,13,2,0.4490522325450641,0.8848438876687423
images/9936c4bb-6dcf-4efd-9700-d175c620903c.png,3,2,6.952503955907522,0.8504620312381237
images/9a1e43b6-53a5-458f-b293-da6a06496163.png,11,2,2.6111682917915693,0.7536732981800853
images/9a1e43b6-53a5-458f-b293-da6a06496163.png,16,2,0.4850381687534255,0.9199202280714055
images/9a8ee34a-205b-4ea4-ad69-b8007dc206a1.png,0,2,0.45884366135856824,0.8988374016296999
images/9a8ee34a-205b-4ea4-ad69-b8007dc206a1.png,12,2,0.403417712931141,0.8496195801967587
images/9a920de5-73c2-4c0e-b195-05c20d056077.png,3,2,0.5774289988930585,0.8543463867789538
images/9bf2e963-a5a3-455d-bfca-703aa831f21f.png,6,2,3.5320841240052525,0.7746312796276695
images/9bf2e963-a5a3-455d-bfca-703aa831f21f.png,7,2,1.6980993719364612,0.6848060342392198
images/9c7e70db-c31b-47f3-889e-4ab6cc1629fa.png,1,2,0.4852192142285749,0.7808846774029587
images/9c7e70db-c31b-47f3-889e-4ab6cc1629fa.png,5,2,7.6348239047056765,0.848582928623256
images/9c7e70db-c31b-47f3-889e-4ab6cc1629fa.png,10,2,1.2466505489801833,0.8233937811631291
images/9c7e70db-c31b-47f3-889e-4ab6cc1629fa.png,12,2,0.10212336701198804,0.8487723037583605
images/9dcb8bb7-ad1b-4a2d-8f0a-f9c7c298084b.png,0,2,3.444216746091696,0.8855000942588929
images/9dcb8bb7-ad1b-4a2d-8f0a-f9c7c298084b.png,5,2,0.7719631134157579,0.7806919058090244
images/9dcb8bb7-ad1b-4a2d-8f0a-f9c7c298084b.png,7,2,2.8261642910711244,0.8704610743970378
images/9dd18219-a773-4d36-b822-f35f7248b17a.png,8,2,0.20177293826474327,0.7010810463429221
images/a0fa71f6-066b-4ead-9e8b-3e04ef2088c6.png,2,2,0.07949327427416426,0.8115247827371537
images/a439989d-30a5-4854-8b46-db4ce7747be2.png,2,3,1.859687184174081,0.8617910897861037
images/a4d933bb-fd23-43db-b1c9-e755ffa10611.png,7,2,1.0900734329386224,0.8745132369726469
images/a5a055b8-b406-43a6-b394-bbaaf46c2b48.png,0,2,0.6250565205755463,0.9004431168144056
images/a5a055b8-b406-43a6-b394-bbaaf46c2b48.png,4,2,2.00362150616628,0.8818320564475209
images/a6388cb6-6e02-4abf-8309-0c5b53d7c576.png,2,2,0.6760479533080016,0.6787494679378338
images/a71bed84-9b9c-4e91-80b9-8f8de605d894.png,10,2,0.5913638385225828,0.8724726685135079
images/a71bed84-9b9c-4e91-80b9-8f8de605d894.png,14,2,1.0524129239656634,0.8686605633784797
images/a71bed84-9b9c-4e91-80b9-8f8de605d894.png,15,2,9.500298028658834,0.7490555903384963
images/a7706a0a-ba00-4128-9ea4-221c6440c4f2.png,2,2,0.408278177815981,0.835679917113877
images/a7836c68-f344-4405-82e8-435dc58e32fa.png,13,2,0.13479712388534504,0.8808015896099395
images/a870452c-b7cc-4120-8458-43062f17ec55.png,1,2,2.5048583206225863,0.8378006071260857
images/a870452c-b7cc-4120-8458-43062f17ec55.png,9,2,0.4582221441171346,0.8644862157574325
images/a96be7f3-5317-4051-a7a1-511932d3fdbf.png,18,2,5.501158637719784,0.7913223276472308
images/a96be7f3-5317-4051-a7a1-511932d3fdbf.png,21,2,1.4452786235447699,0.8931512787840885
images/a96be7f3-5317-4051-a7a1-511932d3fdbf.png,23,2,0.26128629462278397,0.7338411807184764
images/a96be7f3-5317-4051-a7a1-511932d3fdbf.png,30,2,3.378790071866047,0.7377344892530018
images/aa0000d0-1092-44e9-9848-e24dc349e484.png,7,2,1.5483477837976412,0.7034562968691651
images/aa0000d0-1092-44e9-9848-e24dc349e484.png,12,2,1.1648051082155282,0.8294569232632485
images/aa0000d0-1092-44e9-9848-e24dc349e484.png,20,2,0.567088762502032,0.7463265459569535
images/aa0000d0-1092-44e9-9848-e24dc349e484.png,26,2,0.35215623376735244,0.7144689630643039
images/ab25cca9-351d-4dbd-a95d-2a79bd001c4d.png,16,2,1.2455854187170048,0.9154912948121756
images/ab25cca9-351d-4dbd-a95d-2a79bd001c4d.png,25,2,10.956556835885747,0.7169085481276438
images/ab323a77-f3d2-4af0-80e8-f66ce56feac4.png,2,2,0.41063472677131446,0.8908548114038576
images/ad22f9e8-e47b-481b-a0bc-bf4293b3de59.png,5,2,2.246476109550353,0.6813047029682576
images/ad22f9e8-e47b-481b-a0bc-bf4293b3de59.png,8,2,3.014656662282932,0.8594322811346462
images/af450a03-cf03-4ad8-a4db-e2d77df63b4d.png,4,2,1.5014140103426719,0.7856208271991838
images/af921f9b-0969-4429-b42d-baef1968ac62.png,1,2,0.8238335430754817,0.7539770971281377
images/b05ac9aa-e39d-47b8-9be1-0de5c3ac17d7.png,4,2,0.83387074838305,0.9043507869144574
images/b113cc2a-9e0d-4ea6-a72a-cda67262cea7.png,1,2,0.5948078942787081,0.8131795450357864
images/b113cc2a-9e0d-4ea6-a72a-cda67262cea7.png,7,2,0.5532598407231516,0.8810104994407242
images/b1c678db-629c-42ce-bfd8-2817ca6d68e8.png,15,2,0.8346162612414477,0.8064811779228092
images/b25cc82d-6213-4999-8ed5-9bbf5db35e14.png,0,2,1.647017044342318,0.8980478678843841
images/b2ba425f-fe94-43bd-82b7-47ddd0f9b40b.png,12,2,0.3986050546959959,0.8227195226517241
images/b4bccb94-a476-40d8-8e07-274b3fd34cc0.png,17,2,4.444638690814769,0.9030688735933206
images/b5fd8b75-cb13-42aa-ae1b-1f877aa7d0d3.png,2,2,0.519192193516567,0.6991666384746158
images/b62e5985-fe78-4032-8bfd-c478334317cd.png,1,2,0.3463758784164236,0.8407301359904027
images/b741a54a-40a3-4081-b6e4-de84b6c09f97.png,10,2,0.16803387554828242,0.9061346197533485
images/b9ba61ec-c2d7-49e7-b9ad-ca07113b4b74.png,1,3,3.3254138030307887,0.8368720476127353
images/ba136938-1cb3-4fdc-a23b-f14cd0920f71.png,2,2,1.2914464465449267,0.8285821380793469
images/bb8ba2a3-854f-4b6a-b44b-316bd4e0955c.png,6,2,0.724613726929297,0.8764131672907525
images/bc86079e-ac1c-4f25-8cab-41d9b397bf29.png,8,2,0.3971727765338447,0.9409112521532711
images/bc86079e-ac1c-4f25-8cab-41d9b397bf29.png,12,2,2.8629910285297773,0.8539237005855813
images/bd6feef8-05be-41f0-baa6-ab4853850442.png,2,2,0.0845082014401311,0.775918626808545
images/be216761-5713-41da-9f70-423374ed34d8.png,8,2,0.4673005087093337,0.8042403464559729
images/bf14b401-58c7-44a2-a5d9-1cbb6e903a69.png,19,2,0.5510064666043867,0.8399137297866272
images/bf14b401-58c7-44a2-a5d9-1cbb6e903a69.png,25,2,0.983518779313272,0.8119352043424752
images/bf14b401-58c7-44a2-a5d9-1cbb6e903a69.png,26,2,2.5511631076007473,0.689083978322307
images/bf14b401-58c7-44a2-a5d9-1cbb6e903a69.png,31,2,4.257521097549432,0.5504881723646993
images/bfcccbb9-cd78-4447-907a-347ae71aad53.png,4,2,0.4705898071345918,0.8110213161230805
images/bfcccbb9-cd78-4447-907a-347ae71aad53.png,8,2,1.0697715412021709,0.7186583986985549
images/bfcccbb9-cd78-4447-907a-347ae71aad53.png,11,2,0.22392415463775517,0.7552045447752045
images/bfcccbb9-cd78-4447-907a-347ae71aad53.png,18,2,14.877551471170733,0.7285712962199958
images/bfcccbb9-cd78-4447-907a-347ae71aad53.png,31,2,0.7128828062974328,0.6728891093834717
images/c0bb909a-971e-4700-81a7-35f1210768f6.png,0,2,0.45716141233934715,0.9268992051229006
images/c1d71035-bc19-4dd0-a110-5ba7e7389ddd.png,0,2,1.0439658059885042,0.8816967526189128
images/c3bfa69c-65cf-42c9-9112-5ec771c19710.png,1,2,0.4368854542755014,0.8290795220954001
images/c4996023-e27d-4df1-b3b6-527efd62d37e.png,2,2,0.4266684545546874,0.8468857808829913
images/c49cbe57-f717-4660-a7c7-8476a02922bf.png,9,2,2.154515160305511,0.8693162296855621
images/c49cbe57-f717-4660-a7c7-8476a02922bf.png,10,2,8.210936966450507,0.7900382480397817
images/c4ef7a1c-ab87-48e6-9484-4ee57ecb5f0e.png,7,2,3.3483130938448604,0.6526892217923981
images/c672eb6f-09b9-4a3c-a9d2-caf9ca846dbc.png,2,2,0.25575434734941577,0.8168952440308039
images/c7734a87-e591-4ad0-a7cb-37f7d511fbbc.png,1,2,2.506734905660845,0.8392199296429447
images/c7734a87-e591-4ad0-a7cb-37f7d511fbbc.png,4,2,3.661413388332648,0.7624141611280014
images/c7734a87-e591-4ad0-a7cb-37f7d511fbbc.png,5,2,3.024726724799149,0.8821002987004349
images/ca4851cb-edc3-4299-adcb-637fb2461d38.png,7,2,1.241415449488016,0.8147600715138672
images/cafed7d0-e96b-4779-b72b-1c617a5b4d36.png,2,2,0.131303770150338,0.7620867462906276
images/cbb75c6c-c1bd-41c4-96e7-2c74fd7e9f06.png,11,2,1.066512579821947,0.9270826519207891
images/cbb91d9b-514a-41e6-a09b-f359e87c9c7b.png,6,2,0.39732089119196,0.8525162377185769
images/cbb91d9b-514a-41e6-a09b-f359e87c9c7b.png,10,2,0.4589649155732489,0.8196865872784107
images/cbb91d9b-514a-41e6-a09b-f359e87c9c7b.png,15,2,0.6612709528304993,0.7831239995018167
images/cbb91d9b-514a-41e6-a09b-f359e87c9c7b.png,17,2,0.3416159014476005,0.8536952197581753
images/cbb91d9b-514a-41e6-a09b-f359e87c9c7b.png,24,2,3.4843180068020656,0.7806543726086581
images/cbe7eb9a-ca1c-4354-80c9-79c0170473b9.png,7,2,0.23582225046819605,0.8603727536401045
images/cc45250d-1a2d-41bc-a05a-1d8fa2745da8.png,4,2,3.143827037645094,0.8940683078422728
images/cc50f727-5e88-4064-a49e-f9375c573bb8.png,0,2,2.9907844382930686,0.7940687521014171
images/cc50f727-5e88-4064-a49e-f9375c573bb8.png,4,2,2.673769112191832,0.723043974470508
images/cc6e98ab-9f0e-40e1-afb0-f7ddd77029ae.png,12,2,1.3894985360900052,0.7260252455116838
images/cc6e98ab-9f0e-40e1-afb0-f7ddd77029ae.png,19,2,0.18343334089304925,0.7635823559561938
images/cce8fb4c-5bd2-4a19-b4fa-7a0d06ead7a0.png,13,2,2.074167301026286,0.853596563225301
images/ccf53240-060d-44fb-994e-20322645d3ef.png,0,2,1.1290923496484815,0.870599200430554
images/cd87b2ec-2d7e-42d4-9bd3-2f6d98ae69fa.png,12,2,1.1419040435835885,0.7835212424735368
images/ce7956d9-ac36-4965-9357-65f81b0de6ef.png,1,2,0.809950202763134,0.7327010166526337
images/ce7956d9-ac36-4965-9357-65f81b0de6ef.png,5,2,0.15094530008925183,0.7003387662366187
images/ce7956d9-ac36-4965-9357-65f81b0de6ef.png,6,2,2.0198407563306136,0.8143532153555548
images/cf4af4ae-b23a-45d1-a4a3-aeb66cf65f4e.png,0,2,1.4071376545449,0.7973719864531615
images/d00ce684-7d71-45a8-9c29-f3ae8f65917f.png,2,2,0.13164035652236558,0.711534401846265
images/d00ce684-7d71-45a8-9c29-f3ae8f65917f.png,3,2,1.1541063707015569,0.866418667350707
images/d11a8340-a669-460e-843a-edae5970bca4.png,14,2,3.4952438818625513,0.8927114653458661
images/d16a6f8f-6df7-423e-a415-5e4586d9321b.png,12,2,0.26178091648859714,0.9071797420186694
images/d181ebd9-ba4c-4c33-8ec4-6355319a39a3.png,1,2,16.177944920759064,0.58720967190269
images/d2df1de4-c313-4481-a2fd-b5d6630e7b6a.png,2,2,0.05513705523418974,0.7869814685537104
images/d2df1de4-c313-4481-a2fd-b5d6630e7b6a.png,11,2,5.641954262089456,0.7071863522262269
images/d44b70c5-c363-492c-be45-f3b18ef13cf3.png,0,2,2.743207367256115,0.8216332194618902
images/d44b70c5-c363-492c-be45-f3b18ef13cf3.png,1,2,1.0648322476069185,0.9020436881121618
images/d47c1045-0516-492e-8f5d-84952bba053c.png,0,3,2.5204716208054982,0.6944626308014241
images/d47c1045-0516-492e-8f5d-84952bba053c.png,1,2,0.31308449829922563,0.7581185994196309
images/d4b8893f-ad9d-48d4-998f-828f212f0b98.png,2,2,13.456502143379977,0.6400325144324401
images/d4dbb6d1-f3a1-48e2-92b6-900820efbc82.png,0,2,2.0328166724491328,0.8746104993786241
images/d5ae7c37-5444-4efc-a320-3208d2216288.png,5,2,23.19761161051559,0.605847727590295
images/d5f19e26-b864-4da7-99e7-acfa3a2d44ee.png,4,2,0.5082444380535257,0.6414534868851854
images/d61caf1f-893d-41f3-be7f-1703a469f545.png,8,2,10.318283349858614,0.8808402633499508
images/d63a9746-19e1-4e2f-b450-2b603a512a6b.png,0,2,6.8940369180421355,0.7155414639339092
images/d63a9746-19e1-4e2f-b450-2b603a512a6b.png,5,2,1.8435901579125555,0.8852246343108823
images/d63a9746-19e1-4e2f-b450-2b603a512a6b.png,6,2,1.4947290496027885,0.7250767893177044
images/d8485fa0-bbdc-4fb9-8710-63b4a8a0b85e.png,1,2,6.903068354494271,0.6897220757574843
images/d8485fa0-bbdc-4fb9-8710-63b4a8a0b85e.png,2,2,1.9790243876705875,0.7068627994780384
images/d895651c-0675-4376-a1f8-73553edd8c67.png,2,2,1.7462343099629245,0.8562791261492109
images/d908d96e-1c7e-4004-a3da-a1d15cc10b10.png,8,3,3.59995449231114,0.6976607249292158
images/dcbbf3eb-8e16-4cc3-88a9-177df567269e.png,3,2,0.4561455174651762,0.6505786935157907
images/dcbbf3eb-8e16-4cc3-88a9-177df567269e.png,13,2,2.579340336907325,0.914195444736119
images/e01fb7db-f8be-429a-99f2-64c025284e1c.png,5,2,4.617337149003813,0.8898702423063418
images/e0628e67-d15d-40b6-9e3c-475e69fb16da.png,3,2,0.6576063715649593,0.8552853617778178
images/e0628e67-d15d-40b6-9e3c-475e69fb16da.png,14,2,3.4068721336519943,0.7238960287750815
images/e0628e67-d15d-40b6-9e3c-475e69fb16da.png,26,2,0.6374680373808045,0.5589756231221921
images/e087dfb3-9778-4b76-8b5a-63eea95270e9.png,1,2,0.1987684681305835,0.7527147989359154
images/e087dfb3-9778-4b76-8b5a-63eea95270e9.png,18,2,0.22054042033529692,0.8904929094471348
images/e108a162-6814-4cfa-8e49-e3f158a02c21.png,1,2,0.22294623957350754,0.7367866193441595
images/e120029a-44b4-4ae9-8824-708d6f11f447.png,1,3,4.279920267190937,0.7954340881486713
images/e120029a-44b4-4ae9-8824-708d6f11f447.png,4,2,2.446499627249057,0.8095260229692872
images/e120029a-44b4-4ae9-8824-708d6f11f447.png,5,2,0.5693957276468183,0.8821342310323872
images/e3fd3f62-0917-4d1e-9881-2eb6ba42c6bd.png,10,2,0.909241747581886,0.8965656524332357
images/e488a313-a9ed-4385-94ac-90df76397d6a.png,3,2,0.720646611119779,0.8265611699973905
images/e7c9a4a7-9fbf-41f7-8f32-21d7de4301dc.png,2,2,0.6655582587323893,0.8893920499165793
images/e7c9a4a7-9fbf-41f7-8f32-21d7de4301dc.png,3,2,0.6770620233440684,0.5892494285365155
images/e86ad5c3-0b38-4c15-8de1-66589e84ffdc.png,2,2,3.185705122095643,0.7297293477328751
images/e98d73c2-39d2-4606-9d29-c23cace75446.png,5,2,0.1294968830022568,0.871794168063394
images/ea5d328f-acbb-4c8f-a431-674d29d347a8.png,1,2,0.6332698005989664,0.856801878713588
images/ea5d328f-acbb-4c8f-a431-674d29d347a8.png,6,2,2.4642008354434295,0.5339492502043202
images/eca49fe4-b2c6-4fd5-a0e1-69f77a21c7ca.png,1,2,1.40264970960247,0.8621527861954549
images/eca8e581-0d62-4593-99c9-0ce12f93672a.png,2,2,2.158129976724556,0.8949616546044425
images/ecb5c1da-9213-4bb8-a79d-12cc2f65fa65.png,6,2,14.169505163279052,0.7166519421764498
images/ecb5c1da-9213-4bb8-a79d-12cc2f65fa65.png,19,2,1.5574488373216022,0.8000482332159545
images/eea3d21e-379f-4968-bc46-6432e2c8da81.png,0,2,6.214662758609957,0.7097505370299664
images/eea3d21e-379f-4968-bc46-6432e2c8da81.png,10,3,5.220497378756826,0.714313699556131
images/ef03e8aa-eedb-4acf-9602-17982519bc37.png,3,3,4.816988428827652,0.8081521749496856
images/ef03e8aa-eedb-4acf-9602-17982519bc37.png,19,2,5.835402504800454,0.7372172932678951
images/ef03e8aa-eedb-4acf-9602-17982519bc37.png,33,2,0.3053894958808543,0.7779443578710961
images/ef5e1a6c-a5fa-4565-aea6-fa13ff05d8d1.png,7,2,0.8977582789704338,0.8488728532366504
images/f000ab7d-3dff-4d14-adfc-2db7692ff3db.png,11,2,0.32252986507462167,0.8298908776276522
images/f12c48d5-f0ac-4ce7-ad43-ba65fc033164.png,5,2,0.16783484746669308,0.8673964786792323
images/f12c48d5-f0ac-4ce7-ad43-ba65fc033164.png,13,2,0.5916789320672563,0.831819325713662
images/f34505fd-4414-4a7b-96a7-09ff006606e1.png,2,2,0.35302341856034036,0.7759209194173848
images/f34505fd-4414-4a7b-96a7-09ff006606e1.png,3,2,54.906773358514734,0.6452799540666161
images/f34505fd-4414-4a7b-96a7-09ff006606e1.png,10,2,4.523294554582306,0.6916705803390051
images/f36c0aec-0172-4c0a-8441-b5209a881b88.png,2,2,0.12061690457756424,0.9280022303489012
images/f36c0aec-0172-4c0a-8441-b5209a881b88.png,4,2,1.1576469755815788,0.9379427734176744
images/f36c0aec-0172-4c0a-8441-b5209a881b88.png,5,2,1.0006037040918718,0.8107958425037374
images/f36c0aec-0172-4c0a-8441-b5209a881b88.png,7,3,29.254065131497804,0.6727538364265842
images/f39fdf31-1eda-4b25-b347-6fddd03b20fa.png,0,2,1.4950993036636984,0.7404467146970724
images/f49f7805-e377-49fc-bd2c-cc8bbec5ff4f.png,3,2,0.12289239302286975,0.7503083207552268
images/f49f7805-e377-49fc-bd2c-cc8bbec5ff4f.png,5,2,3.1232848431626046,0.8416366725911322
images/f4c0552a-bfa1-4390-9616-7c221412581f.png,5,2,0.42886280333104565,0.8283983922828377
images/f4c0552a-bfa1-4390-9616-7c221412581f.png,9,2,1.3332739774760065,0.9317148640066379
images/f50019fe-f92e-470e-9131-be61d6ce3224.png,0,2,0.32801062571700335,0.8146819962145655
images/f52e66fb-e4ea-4d5c-b229-c8695bb294c2.png,0,2,0.4715417816817264,0.8540620492174735
images/f52e66fb-e4ea-4d5c-b229-c8695bb294c2.png,3,2,0.7062082865954108,0.8052457952103198
images/f59548d1-6e8e-4184-a7e4-4a99da110d74.png,9,2,0.4048554682556581,0.9376041837426425
images/f59548d1-6e8e-4184-a7e4-4a99da110d74.png,15,3,24.15833677635321,0.722683568856497
images/f6b4b54a-1379-4e6d-af6f-3f5b1dc7e2fd.png,6,2,2.6347245158108916,0.627054795298877
images/f7f58f43-9ad6-4f82-811d-cf587e572b2f.png,8,2,1.4968444656351725,0.8627951795766727
images/f7f58f43-9ad6-4f82-811d-cf587e572b2f.png,9,2,0.4292717669996168,0.9462908697316441
images/f7f58f43-9ad6-4f82-811d-cf587e572b2f.png,18,2,0.2272531591906347,0.7681279340613802
images/f8029a7c-c5f4-4407-98ad-4f089371fcf8.png,12,3,16.781492173391953,0.8368171032544088
images/f8029a7c-c5f4-4407-98ad-4f089371fcf8.png,14,2,0.7931052622479074,0.933244846873651
images/f84d6485-0589-442a-8448-12bedd9ec46e.png,0,2,2.5333254504926286,0.78291946892578
images/f84d6485-0589-442a-8448-12bedd9ec46e.png,8,2,2.009595602654786,0.8871172926972344
images/f86dc2f2-4c8f-4c8e-8c07-62be1d5ae69a.png,0,2,6.630888083765189,0.8317878841655595
images/f86dc2f2-4c8f-4c8e-8c07-62be1d5ae69a.png,1,2,2.279421010532067,0.7870161930620907
images/f8facef1-cc34-4473-9d3a-9a81440794b2.png,6,2,10.810946937946866,0.6912023089619637
images/f8facef1-cc34-4473-9d3a-9a81440794b2.png,8,2,0.5312809873757769,0.8141807061090116
images/f8facef1-cc34-4473-9d3a-9a81440794b2.png,17,2,7.59207933307486,0.7503915415761861
images/fc01abd3-f4ea-4368-bb2b-3b2e974d965d.png,10,2,0.3758689618027845,0.7020703060445349
images/ff764293-f066-4e0b-8265-164c3e303042.png,6,2,1.6686789700392253,0.8658753721853196
images/ff764293-f066-4e0b-8265-164c3e303042.png,10,2,3.2786368648183184,0.7911409875819366
images/ffbce105-7005-41f0-9de4-b8f85fe20355.png,2,2,0.5181801263969907,0.9506167750061938
images/ffcfeda5-6298-4722-b1f6-1a8f34a3e6b0.png,9,2,1.5236406378079919,0.8553683608610916
